time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-0.000570161144819109,1.131142575351786,56.04119040620893,0.41401952002380504,6.25892825052432e-05,0.0,-0.0007750905111762944,2.6375252487059484,17.20714789466398,0.32495132414322947,2.3665022941899558e-05,0.0,0.37326632647657554,0.2898871213106663,899.9689435577367,899.7611175167909
3.5400000000000027,-0.0006178547732685518,1.2963014330393143,57.073578270803914,0.43337244427641863,6.40091837320611e-05,0.0,-0.0008148255759278149,2.8692391406555404,17.205141390326876,0.31726498820393034,2.3665015452047378e-05,0.0,0.23983537750778083,0.1107094111325983,900.06687068165,899.8043572880173
3.6000000000000028,-0.0006679578410396024,1.4756540407757006,58.10570520445486,0.45227655027640434,6.546103906757139e-05,0.0,-0.0008554026459700031,3.110596499331566,17.198379686531865,0.3102810506882293,2.5262714356656913e-05,0.0,0.22214048434129138,-0.3411402788937488,899.9871570451216,899.7506704873708
3.660000000000003,-0.0007205214897694491,1.6697719148210683,59.137279452339136,0.47090184882981756,6.697406633371372e-05,0.0,-0.0008968481601897017,3.3613666101351307,17.186648315286096,0.3107006381152026,2.5125934420663374e-05,0.0,-0.17346317341552311,-0.14186988575686302,899.8601041058739,899.9219941486546
3.720000000000003,-0.0007755987413696772,1.87921823165665,60.168000070089576,0.4899448969166347,6.851210554970066e-05,0.0,-0.000939188325888017,3.6215453557350465,17.169872978416794,0.32817564729709087,2.6650072329194677e-05,0.0,-0.10461354888517155,-0.3492314184491957,899.6542976975978,900.4086488286667
3.780000000000003,-0.0008332428794300786,2.1045556348357386,61.197540908259,0.5100949618311228,7.019764244731164e-05,0.0,-0.000982424530652436,3.891144007463797,17.1473059684496,0.3478797745500604,3.0976543486867235e-05,0.0,0.04789935855531707,-0.561373495171357,899.5656091241016,900.4162512765646
3.840000000000003,-0.0008935112732021347,2.3463636535701022,62.22554887057073,0.5313367142548566,7.207094565409022e-05,0.0,-0.0010266866417362641,4.170640854664806,17.11875389616907,0.36410280890143104,3.1712068704396126e-05,0.0,-0.06011703075022974,-0.23914543708671893,899.5692190710314,900.285434544483
3.900000000000003,-0.0009564700666950453,2.605259157994481,63.25167526361347,0.5532818940080091,7.401934912021346e-05,0.0,-0.0010721100336947903,4.46076701197613,17.08453392618052,0.3688554086061179,3.399599201020963e-05,0.0,0.1693798045718759,-0.40787451114289774,899.9344752487369,900.1907148256845
3.960000000000003,-0.0010221913536246606,2.881890613316943,64.2755779698084,0.5754061491192832,7.609681833198323e-05,0.0,-0.001118778142527404,4.761819339544259,17.044544746297774,0.36850162634042394,3.588144654137974e-05,0.0,0.24110429076724535,-0.3705905541753296,900.308537480309,900.3591619773711
4.020000000000002,-0.0010907477946135414,3.1768828824725133,65.2968541986487,0.5973004037065763,7.829536962500327e-05,0.0,-0.001166620862892366,5.072746285275973,16.996906749051302,0.35654192541285057,3.8164627642486916e-05,0.0,-0.02635791719772476,-0.4086594857322752,900.3403525704387,899.9195749521324
4.080000000000001,-0.0011622129024061823,3.4908289512609105,66.3150501233643,0.6184586969785038,8.059089176271073e-05,0.0,-0.0012157342942580645,5.393498875440293,16.941756051232108,0.3434222300638786,3.844685087515239e-05,0.0,0.17341264118475302,-0.1433824210721643,900.4470568767276,899.9748609796006
4.14,-0.0012366612018491097,3.824287468210841,67.32968236970251,0.6387645073646251,8.28980819900238e-05,0.0,-0.0012660509642189596,5.723039350758912,16.878016011140232,0.325928766687555,3.846580963644803e-05,0.0,0.13932713725504622,-0.03718055155293824,900.4874928734315,899.8331163924021
4.199999999999998,-0.0013141632728588485,4.17776337075606,68.34022081266146,0.6581489613063516,8.520603017281303e-05,0.0,-0.0013175138826854148,6.060601785614653,16.805193163940938,0.3166669157411182,3.8465789848120704e-05,0.0,0.041245488922917614,0.49057779525846484,900.3487715098229,900.0226977847911
